# Cesium Data
# Source:
# Parinaz Barakhshan, Adam Marrs, Akshay Bhosale, Bindiya Arora, Rudolf Eigenmann, Marianna S. Safronova
# Portal for High-Precision Atomic Data and Computation (version 2.0). University of Delaware, Newark, DE, USA. 
# URL: https://www.udel.edu/atom/ [February 2022].
# Initial | Final | Wavelength [nm] | Dipole Moment [ea0] | Transition Rate [2pi x MHz]
10D3/2	8P3/2	2719.7713	1.3332537	0.007122884558069716
10P3/2	9S1/2	5425.8942	4.5786304	0.010579975609511334
10D3/2	9P1/2	5460.6280	5.7259694	0.01623295998980868
10D3/2	9P3/2	5597.1937	2.8366046	0.0036992530641171595
10P3/2	10S1/2	22053.2356	52.6648260	0.020847395309242962
10D3/2	10P1/2	13486.6223	15.5762590	0.007973411597896723
10P3/2	5D3/2	701.5368	0.0910696	0.0019365243750007748
10P3/2	5D5/2	706.3726	0.2817853	0.0181619546967053
10P3/2	6D3/2	1622.0979	0.3462759	0.0022648569164018233
10P3/2	6D5/2	1633.4556	1.0741961	0.02134384041590498
10P3/2	7D3/2	3695.7063	1.1649650	0.002167508649544075
10P3/2	7D5/2	3724.5281	3.6093397	0.020326808769122552
10P3/2	8D3/2	10610.7900	5.6196271	0.0021310777329294657
10P3/2	8D5/2	10743.4846	17.5205810	0.0199567105965694
10P3/2	9D3/2	133324.2673	31.4459130	3.363785877180705e-5
10P3/2	9D5/2	121780.4299	94.5104200	0.00026580495693667196
10P3/2	10D3/2	13993.6293	8.1467078	0.0019525431290370425
10D3/2	10P3/2	13993.6293	8.1467078	0.0019525431290370425
10D3/2	4F5/2	2001.5769	0.7511887	0.005672946802837502
10D3/2	5F5/2	4004.8301	2.3864037	0.007147644945101789
10D3/2	6F5/2	8781.3698	7.9683713	0.0075592685362514435
10D3/2	7F5/2	31220.1457	61.0351480	0.009869216435355347
10D3/2	8F5/2	47516.0961	119.3861200	
10D3/2	9F5/2	17420.8076	5.3474324	
10D5/2	6P3/2	563.6778	0.9786216	0.28739096009736526
10D5/2	7P3/2	1328.6312	2.0179940	0.09331738359363997
10D5/2	8P3/2	2716.3344	3.9303599	0.04142391503280883
10D5/2	9P3/2	5582.6572	8.2984109	0.021271747985417148
10D5/2	10P3/2	13903.1203	23.4713840	0.011017339838903057
10F5/2	5D3/2	632.7949	0.9046107	
10F5/2	5D5/2	636.7268	0.2441445	
10F5/2	6D3/2	1296.4545	1.0903367	
10F5/2	6D5/2	1303.6995	0.2998569	
10F5/2	7D3/2	2350.5458	1.2311033	
10F5/2	7D5/2	2362.1718	0.3461783	
10F5/2	8D3/2	4014.5724	1.2803598	
10F5/2	8D5/2	4033.4208	0.3733321	
10F5/2	9D3/2	6786.6395	1.0426618	
10F5/2	9D5/2	6819.5454	0.3349828	
10F5/2	10D3/2	11992.1691	0.3111500	
10D5/2	4F5/2	1999.7148	0.2018639	0.00027387304621331236
10D5/2	4F7/2	1999.6423	0.9027128	0.005477450244969566
10D5/2	5F5/2	3997.3827	0.6417709	0.00034655251970873695
10D5/2	5F7/2	3997.1438	2.8700493	0.006932112212293072
10D5/2	6F5/2	8745.6423	2.1379729	0.0003672530869594559
10D5/2	6F7/2	8744.8331	9.5611647	0.007346884445259383
10D5/2	7F5/2	30773.1981	16.0497970	0.00047506975428357907
10D5/2	7F7/2	30766.2204	71.7590560	0.009503141174552242
10D5/2	8F5/2	48590.1802	32.1431390	
10D5/2	8F7/2	48602.7204	143.7576900	
10D5/2	9F5/2	17563.1452	1.2208593	
10D5/2	9F7/2	17564.3452	5.4459594	
10D5/2	10F5/2	12059.4473	0.0262177	
10F5/2	10D5/2	12059.4473	0.0262177	
10F7/2	5D5/2	636.7280	1.0919886	
10F7/2	6D5/2	1303.7045	1.3415494	
10F7/2	7D5/2	2362.1881	1.5492850	
10F7/2	8D5/2	4033.4681	1.6716514	
10F7/2	9D5/2	6819.6808	1.5018306	
10F7/2	10D5/2	12059.8705	0.1245705	
11P1/2	6S1/2	340.0965	0.0162114	0.0010771896369610847
11S1/2	6P1/2	556.9956	0.2655941	0.0658171242422948
11S1/2	6P3/2	574.7317	0.3704030	0.11652281443353492
11P1/2	7S1/2	920.1414	0.1246777	0.0032171495367011057
11S1/2	7P1/2	1357.5185	0.6504166	0.027264867153328987
11S1/2	7P3/2	1391.7239	0.8873112	0.047092318200753464
11P1/2	8S1/2	1966.0759	0.3768955	0.0030136896453400726
11S1/2	8P1/2	2921.5039	1.5625174	0.01578656879443918
11S1/2	8P3/2	2993.8130	2.1148624	0.026874950402473247
11P1/2	9S1/2	4011.6170	1.0684038	0.0028508206943271735
11S1/2	9P1/2	6690.1563	4.6053129	0.011420022137180798
11S1/2	9P3/2	6896.3054	6.2882028	0.01943842495946127
11P1/2	10S1/2	9064.5855	3.9514808	0.003380129514202306
11S1/2	10P1/2	24696.3766	34.6441290	0.012847452518670841
11S1/2	10P3/2	26451.3107	51.7733950	0.023352272108279275
11S1/2	11P1/2	36806.2347	51.4210790	0.00855018755194331
11P1/2	11S1/2	36806.2347	51.4210790	0.00855018755194331
11P1/2	5D3/2	670.9533	0.1639564	0.014349516048329247
11P1/2	6D3/2	1467.4371	0.5643095	0.016248514950425286
11P1/2	7D3/2	2980.1028	1.5536230	0.014704659560880153
11P1/2	8D3/2	6280.6847	4.5109805	0.013242755836744538
11P1/2	9D3/2	17399.1385	20.5417370	0.012916609702289712
11P1/2	10D3/2	154167.0585	94.0953130	0.00019479987302004566
11P3/2	6S1/2	339.8953	0.0627265	0.008077817829438297
11D3/2	6P1/2	534.2431	0.5668112	0.1698586312710665
11D3/2	6P3/2	550.5385	0.2615096	0.03303996302047414
11P3/2	7S1/2	918.6705	0.2698519	0.0075717988049210675
11D3/2	7P1/2	1229.8623	1.1080593	0.05320887036675209
11D3/2	7P3/2	1257.8707	0.5208533	0.010988801177183961
11P3/2	8S1/2	1959.3726	0.7259333	0.00564767654702974
11D3/2	8P1/2	2388.0571	1.9822829	0.02326079622910327
11D3/2	8P3/2	2436.1534	0.9473219	0.005003901263913713
11P3/2	9S1/2	3983.8077	1.9134663	0.004668463552472719
11D3/2	9P1/2	4426.0649	3.5932263	0.012004477540048488
11D3/2	9P3/2	4515.3623	1.7485564	0.0026773732712892565
11P3/2	10S1/2	8923.8283	6.5388350	0.00485036692538359
11D3/2	10P1/2	8550.4609	7.2210518	0.006724496849029885
11D3/2	10P3/2	8751.4867	3.6036170	0.0015619214809383466
11P3/2	11S1/2	34590.8251	70.5766250	0.009702115824969037
11D3/2	11P1/2	20287.3994	19.3486610	0.003614515900724633
11P3/2	5D3/2	670.1709	0.0666602	0.001190156271764764
11P3/2	5D5/2	674.5826	0.2063032	0.011177224825718916
11P3/2	6D3/2	1463.6996	0.2303111	0.0013636450273414018
11P3/2	6D5/2	1472.9411	0.7142326	0.0128691729348814
11P3/2	7D3/2	2964.7288	0.6373060	0.0012565175168363608
11P3/2	7D5/2	2983.2482	1.9709925	0.011795850062755697
11P3/2	8D3/2	6212.7854	1.8443463	0.0011435451683702244
11P3/2	8D5/2	6258.0424	5.7032872	0.010699474154165436
11P3/2	9D3/2	16887.8411	8.1398078	0.0011090045986766944
11P3/2	9D5/2	17093.0792	25.3573740	0.01037946783544323
11P3/2	10D3/2	210686.8814	42.2894640	1.5416272999193187e-5
11P3/2	10D5/2	191880.0213	127.0366100	0.0001227735236645873
11P3/2	11D3/2	21029.7910	10.1827960	0.0008987867496995645
11D3/2	11P3/2	21029.7910	10.1827960	0.0008987867496995645
11D3/2	4F5/2	1843.6194	0.5349904	0.00368218504928757
11D3/2	5F5/2	3418.7603	1.4942766	0.004504882685483875
11D3/2	6F5/2	6382.3272	3.7994855	0.0044765128712439045
11D3/2	7F5/2	13362.5867	11.4710530	0.004445927858928509
11D3/2	8F5/2	45956.4948	83.1930310	0.0057485809560204396
11D3/2	9F5/2	68505.3033	151.8971100	
11D3/2	10F5/2	24641.1388	8.3311972	
11D5/2	6P3/2	550.4414	0.7819033	0.19701944472105284
11D5/2	7P3/2	1257.3635	1.5471560	0.06471751339807773
11D5/2	8P3/2	2434.2518	2.7997014	0.02920539610543037
11D5/2	9P3/2	4508.8342	5.1406095	0.015494323506384121
11D5/2	10P3/2	8726.9973	10.5193650	0.008947891658671573
11D5/2	11P3/2	20888.9327	29.2855130	0.005057001798704364
11F5/2	5D3/2	625.1942	0.7696355	
11F5/2	5D5/2	629.0319	0.2076831	
11F5/2	6D3/2	1264.9474	0.9242395	
11F5/2	6D5/2	1271.8436	0.2539562	
11F5/2	7D3/2	2248.9832	1.0429240	
11F5/2	7D5/2	2259.6240	0.2924345	
11F5/2	8D3/2	3727.1043	1.1059397	
11F5/2	8D5/2	3743.3445	0.3194037	
11F5/2	9D3/2	6003.8205	1.0313739	
11F5/2	9D5/2	6029.5586	0.3159284	
11F5/2	10D3/2	9746.5858	0.5551915	
11F5/2	10D5/2	9790.9802	0.2183197	
11F5/2	11D3/2	16723.8567	1.3858543	
11D5/2	4F5/2	1842.5302	0.1439264	0.00017798085609892347
11D5/2	4F7/2	1842.4686	0.6436222	0.0035595732270451643
11D5/2	5F5/2	3415.0167	0.4023295	0.00021843462080160678
11D5/2	5F7/2	3414.8423	1.7992666	0.004369334160593671
11D5/2	6F5/2	6369.2925	1.0229522	0.00021765732397504027
11D5/2	6F7/2	6368.8633	4.5748901	0.004354233746494538
11D5/2	7F5/2	13305.5761	3.0803027	0.00021648207612876675
11D5/2	7F7/2	13304.2715	13.7756400	0.004330982832689231
11D5/2	8F5/2	45289.1167	21.8825590	0.0002770453384545143
11D5/2	8F7/2	45278.2279	97.8368330	0.00554207880200671
11D5/2	9F5/2	70043.9035	40.9103500	
11D5/2	9F7/2	70062.9936	182.9706100	
11D5/2	10F5/2	24837.3834	1.9747064	
11D5/2	10F7/2	24839.1787	8.8139698	
11D5/2	11F5/2	16814.0220	0.2380555	
11F5/2	11D5/2	16814.0220	0.2380555	
11F7/2	5D5/2	629.0327	0.9289047	
11F7/2	6D5/2	1271.8472	1.1361819	
11F7/2	7D5/2	2259.6354	1.3087192	
11F7/2	8D5/2	3743.3757	1.4300120	
11F7/2	9D5/2	6029.6397	1.4155809	
11F7/2	10D5/2	9791.1940	0.9810736	
11F7/2	11D5/2	16814.6524	1.0556247	
12P1/2	6S1/2	334.9811	0.0115313	0.0005703653202627993
12S1/2	6P1/2	540.8172	0.2072760	0.04379292229143472
12S1/2	6P3/2	557.5225	0.2886379	0.07751343531814757
12P1/2	7S1/2	883.6340	0.0900018	0.0018929650835555166
12S1/2	7P1/2	1265.2694	0.4741238	0.017893362491081248
12S1/2	7P3/2	1294.9332	0.6449687	0.030888204471422397
12P1/2	8S1/2	1806.5927	0.2495402	0.0017027769319129845
12S1/2	8P1/2	2525.2730	1.0023462	0.01005930406473582
12S1/2	8P3/2	2579.1175	1.3481747	0.017081909820065144
12P1/2	9S1/2	3399.3154	0.5997596	0.0014765136704466195
12S1/2	9P1/2	4921.7280	2.2357347	0.006759975812183379
12S1/2	9P3/2	5032.3958	2.9998406	0.011384905426593274
12P1/2	10S1/2	6442.4571	1.5529059	0.0014540961078388364
12S1/2	10P1/2	10615.8127	6.3172382	0.00537838899345932
12S1/2	10P3/2	10927.4522	8.5818981	0.009100545026845198
