kappa	infid_local	infid_remote	ps_local	ps_remote
10.700000000000001	0.11569044340724288	0.16674983694654733	0.4016576342048665	0.6571323367051725
10.75	0.11685666829408581	0.16770947836813943	0.4005438411186121	0.6570191854746426
10.8	0.11802748177066236	0.16866738359349787	0.39943726581532807	0.6569089245339083
10.85	0.11920285775865624	0.16962353726828072	0.39833786647799174	0.6568015286727549
10.9	0.1203827699915676	0.1705779243886134	0.39724560151091337	0.6566969728268628
10.95	0.12156719201591426	0.17153053029635446	0.39616042953996555	0.6565952320794219
11.0	0.12275609719246572	0.17248134067441323	0.3950823094127482	0.6564962816626304
11.05	0.12394945869751606	0.17343034154211057	0.3940112001986984	0.6564000969590759
11.100000000000001	0.12514724952418754	0.17437751925058786	0.39294706118914013	0.6563066535030087
11.15	0.1263494424837701	0.17532286047826706	0.39188985189728276	0.65621592698151
11.200000000000001	0.12755601020708984	0.17626635222634945	0.3908395320581661	0.6561278932355593
11.25	0.12876692514591548	0.1772079818143666	0.3897960616285546	0.6560425282610035
11.299999999999999	0.12998215957439108	0.17814773687577667	0.38875940078678767	0.6559598082094378
11.35	0.1312016855905025	0.17908560535360363	0.38772950993257893	0.6558797093889932
11.399999999999999	0.1324254751175744	0.18002157549612396	0.3867063496867778	0.6558022082650419
11.45	0.1336534999057981	0.18095563585259877	0.38568988089108397	0.6557272814608218
11.5	0.13488573153378702	0.18188777526905042	0.3846800646077262	0.6556549057579804
11.55	0.1361221414101612	0.1828179828840819	0.3836768621190988	0.6555850580970467
11.6	0.13736270077516344	0.18374624812474472	0.38268023492736525	0.6555177155778306
11.65	0.13860738070230094	0.18467256070244675	0.38169014475402463	0.6554528554597547
11.7	0.13985615210001368	0.18559691060890626	0.38070655353944494	0.6553904551621194
11.75	0.14110898571337194	0.1865192881121489	0.3797294234423648	0.655330492264306
11.799999999999999	0.14236585212579933	0.18743968375254805	0.37875871683936496	0.6552729445059201
11.850000000000001	0.14362672176082292	0.1883580883389081	0.3777943963243092	0.6552177897868795
11.899999999999999	0.1448915648838458	0.18927449294458965	0.3768364247077604	0.6551650061674422
11.950000000000001	0.1461603516039507	0.1901888889036789	0.3758847650163656	0.6551145718681876
12.0	0.1474330518757181	0.19110126780719838	0.37493938049222036	0.6550664652699448
12.05	0.1487096355010824	0.1920116214993588	0.3740002345922065	0.6550206649136734
12.1	0.14999007213119797	0.19291994207385343	0.3730672909873063	0.654977149500299
12.15	0.1512743312683369	0.19382622187019383	0.37214051356189676	0.6549358978905051
12.2	0.1525623822678075	0.19473045347008566	0.3712198664130221	0.6548968891044832
12.25	0.15385419433989256	0.19563262969384676	0.3703053138496467	0.6548601023216425
12.3	0.15514973655181163	0.19653274359686446	0.3693968203918879	0.6548255168802832
12.350000000000001	0.15644897782970624	0.1974307884660933	0.3684943507702333	0.6547931122772331
12.4	0.1577518869606399	0.19832675781659326	0.36759786992473875	0.6547628681674487
12.450000000000001	0.15905843259462527	0.1992206453881067	0.3667073430042119	0.6547347643635839
12.5	0.16036858324666792	0.2001124451416756	0.3658227353653809	0.6547087808355302
12.549999999999999	0.16168230729882693	0.2010021512562965	0.3649440125720451	0.654684897709922
12.6	0.1629995730023015	0.20188975812561527	0.3640711403942172	0.654663095269619
12.649999999999999	0.1643203484795277	0.20277526035466087	0.36320408480724886	0.654643353953157
12.7	0.16564460172630047	0.20365865275661432	0.36234281199094504	0.6546256543541776
12.75	0.1669723006139069	0.20453993034961981	0.3614872883286678	0.6546099772208298
12.8	0.1683034128912826	0.205419088353629	0.3606374804064279	0.6545963034551512
12.85	0.16963790618717955	0.2062961221872861	0.3597933550119677	0.6545846141124253
12.9	0.17097574801235338	0.2071710274648475	0.35895487913383256	0.6545748904005214
12.95	0.17231690576176584	0.20804379999313993	0.3581220199604357	0.6545671136792103
13.0	0.17366134671680022	0.2089144357685523	0.3572947448791124	0.6545612654594664
13.049999999999999	0.1750090380474949	0.20978293097406697	0.3564730214751683	0.6545573274027486
13.100000000000001	0.17635994681479017	0.2106492819763245	0.3556568175309193	0.6545552813202651
13.149999999999999	0.17771403997278623	0.21151348532272363	0.3548461010247244	0.6545551091722273
13.200000000000001	0.17907128437102016	0.21237553773855822	0.3540408401300141	0.6545567930670809
13.25	0.18043164675674972	0.21323543612418816	0.3532410032143105	0.6545603152607306
13.3	0.1817950937772551	0.214093177552243	0.3524465588382448	0.6545656581557485
13.35	0.18316159198214854	0.2149487592648629	0.35165747575456674	0.6545728043005707
13.4	0.1845311078256998	0.2158021786709723	0.35087372290715263	0.654581736388682
13.45	0.18590360766916736	0.216653433343586	0.3500952694300079	0.6545924372577919
13.5	0.18727905778314669	0.2175025210171504	0.34932208464626546	0.6546048898889983
13.55	0.1886574243499235	0.2183494395849166	0.34855413806718194	0.6546190774059455
13.600000000000001	0.1900386734658408	0.21919418709634608	0.34779139939113113	0.6546349830739675
13.65	0.19142277114367268	0.22003676175455178	0.3470338385025926	0.6546525902992312
13.700000000000001	0.19280968331500892	0.22087716191376594	0.34628142547114116	0.6546718826278661
13.75	0.1941993758326458	0.22171538607684416	0.34553413055043286	0.6546928437450908
13.799999999999999	0.19559181447298835	0.22255143289279988	0.3447919241771892	0.6547154574743302
13.85	0.19698696493845902	0.22338530115437005	0.3440547769701798	0.6547397077763317
13.899999999999999	0.1983847928599104	0.22421698979561033	0.34332265972920667	0.6547655787482712
13.95	0.19978526379905082	0.22504649788952347	0.3425955434340832	0.6547930546228582
14.0	0.20118834325086998	0.22587382464571626	0.34187339924361726	0.6548221197674345
14.05	0.20259399664607558	0.22669896940808698	0.34115619849459144	0.6548527586830722
14.1	0.2040021893535332	0.22752193165254342	0.34044391270074315	0.6548849560036638
14.15	0.20541288668271007	0.228342710984749	0.3397365135517473	0.6549186964950134
14.2	0.20682605388612685	0.22916130713789906	0.33903397291219667	0.6549539650539253
14.25	0.20824165616180978	0.22997771997052607	0.3383362628205851	0.654990746707288
14.299999999999999	0.20965965865575054	0.23079194946433268	0.3376433554882911	0.6550290266111591
14.350000000000001	0.2110800264643653	0.2316039957220538	0.3369552232985615	0.6550687900498473
14.399999999999999	0.21250272463695985	0.23241385896534716	0.336271838805497	0.6551100224349947
14.450000000000001	0.21392771817819733	0.2332215395327104	0.3355931747330414	0.6551527093046573
14.5	0.21535497205056497	0.23402703787742607	0.33491920397396846	0.6551968363223868
14.55	0.21678445117684575	0.2348303545655347	0.3342498995888733	0.6552423892763102
14.6	0.21821612044258953	0.23563149027383357	0.3335852348051663	0.6552893540782118
14.65	0.21964994469858656	0.23643044578790284	0.33292518301606655	0.655337716762614
14.7	0.22108588876333923	0.237227222000158	0.33226971777960024	0.6553874634858611
14.75	0.22252391742553612	0.23802181990792792	0.33161881281760003	0.6554385805252012
14.8	0.22396399544652368	0.23881424061155876	0.3309724420147076	0.6554910542778736
14.850000000000001	0.22540608756277813	0.2396044853125443	0.33033057941737826	0.655544871260191
14.9	0.22685015848837753	0.2403925553116808	0.3296931992328896	0.6556000181066332
14.950000000000001	0.22829617291746918	0.24117845200724697	0.3290602758283517	0.6556564815689323
15.0	0.2297440955267367	0.24196217689320731	0.3284317837297214	0.6557142485151684
15.049999999999999	0.23119389097786647	0.242743731557443	0.32780769762082007	0.6557733059288626
15.1	0.23264552392000737	0.24352311768000412	0.3271879923423527	0.655833640908075
15.149999999999999	0.23409895899223065	0.2443003370313871	0.3265726428909329	0.6558952406645047
15.2	0.23555416082598502	0.24507539147083546	0.3259616244181095	0.6559580925225924
15.25	0.23701109404754717	0.24584828294466443	0.32535491222939805	0.6560221839186264
15.3	0.23846972328046856	0.24661901348460658	0.3247524817833153	0.6560875023998528
15.35	0.23993001314801965	0.2473875852061843	0.324154308690417	0.656154035623586
15.4	0.2413919282756235	0.24815400030710122	0.3235603687123403	0.656221771356327
15.45	0.2428554332932904	0.24891826106565795	0.32297063776084967	0.6562906974728808
15.5	0.24432049283804158	0.24968036983918918	0.3223850918968867	0.656360801955482
15.549999999999999	0.2457870715563295	0.25044032906252134	0.32180370732962527	0.6564320728929198
15.600000000000001	0.24725513410645128	0.2511981412464561	0.3212264604155273	0.6565044984796704
15.649999999999999	0.24872464516095316	0.2519538089762702	0.32065332765740756	0.6565780670150325
15.700000000000001	0.25019556940903176	0.25270733491024	0.3200842857034978	0.6566527669022659
15.75	0.2516678715589218	0.25345872177818385	0.319519311346519	0.6567285866477354
15.8	0.2531415163402825	0.2542079723800288	0.3189583815227559	0.656805514860058
15.85	0.2546164685065688	0.2549550895843936	0.31840147331113555	0.6568835402492578
15.9	0.2560926928374021	0.2557000763271955	0.31784856393231253	0.6569626516259198
15.95	0.25757015414092177	0.25644293561027476	0.3172996307477556	0.6570428379003528
16.0	0.2590488172561367	0.25718367050003943	0.3167546512588413	0.6571240880817567
16.05	0.2605286470552619	0.2579222841261287	0.3162136031059506	0.6572063912773902
16.1	0.26200960844604604	0.25865877968009776	0.31567646406757066	0.6572897366917507
16.15	0.2634916663740893	0.25939316041411975	0.31514321205940155	0.6573741136257502
16.200000000000003	0.26497478582515055	0.26012542963970664	0.31461382513346625	0.6574595114759033
16.25	0.26645893182744174	0.26085559072644793	0.31408828147722706	0.6575459197335181
16.299999999999997	0.26794406945391425	0.261583647100771	0.31356655941270495	0.6576333279838891
16.35	0.26943016382453144	0.26230960224471533	0.3130486373956048	0.6577217259054988
16.4	0.27091718010852706	0.2630334596947269	0.31253449401444494	0.6578111032692229
16.45	0.2724050835266578	0.2637552230404705	0.31202410798969105	0.6579014499375405
16.5	0.2738938393534366	0.26447489592365714	0.3115174581728958	0.6579927558637494
16.55	0.27538341291935653	0.2651924820368926	0.3110145235458418	0.6580850110911868
16.599999999999998	0.2768737696131025	0.26590798512253766	0.310515283219691	0.6581782057524563
16.65	0.2783648748837457	0.2666214089715919	0.31001971643413617	0.6582723300686569
16.7	0.27985669424292836	0.267332757422587	0.30952780255656165	0.6583673743486208
16.75	0.281349193267032	0.26804203436050167	0.30903952108120397	0.6584633289881536
16.8	0.2828423375993333	0.2687492437156902	0.30855485162832036	0.6585601844692828
16.85	0.2843360929521437	0.2694543894628282	0.30807377394336105	0.6586579313595082
16.9	0.2858304251089344	0.27015747561987313	0.3075962678961468	0.6587565603110599
