g	infid_local	infid_remote	ps_local	ps_remote
26.8	0.001741610835621521	0.001945775881232903	0.9194493878597174	0.8827273875687136
26.900000000000002	0.001758108981112061	0.0019492696291045775	0.919705046184066	0.8829153030929708
27.0	0.0017747262604057568	0.0019528591783497529	0.9199579873888393	0.8831012612116534
27.1	0.001791463915439051	0.001956543508770059	0.920208249976835	0.8832852886483056
27.200000000000003	0.0018083231932010113	0.001960321641483964	0.9204558717834158	0.8834674116819359
27.3	0.00182530534557801	0.001964192637686324	0.9207008899902366	0.8836476561556773
27.400000000000002	0.0018424116292019566	0.0019681555974455645	0.9209433411386478	0.8838260474852526
27.500000000000004	0.0018596433053069683	0.001972209658547719	0.9211832611427829	0.884002610667254
27.6	0.0018770016395940337	0.0019763539953728815	0.9214206853023397	0.8841773702872453
27.700000000000003	0.0018944879020976746	0.001980587817811852	0.9216556483150598	0.8843503505276786
27.800000000000004	0.0019121033670657095	0.001984910370219972	0.9218881842889195	0.8845215751756472
27.900000000000002	0.0019298493128372396	0.001989320930403826	0.9221183267540354	0.8846910676304627
28.000000000000004	0.0019477270217311826	0.001993818808642134	0.9223461086742925	0.8848588509110709
28.1	0.001965737779938692	0.001998403346738953	0.9225715624587058	0.8850249476633049
28.199999999999996	0.001983882877419574	0.002003073917107523	0.9227947199725184	0.8851893801669847
28.299999999999997	0.002002163607806695	0.002007829921885196	0.9230156125480441	0.8853521703428577
28.4	0.00202058126830984	0.0020126707920773423	0.923234270995261	0.8855133397593951
28.499999999999996	0.002039137159629334	0.0020175959867270166	0.9234507256121645	0.8856729096394395
28.599999999999998	0.002057832585870223	0.002022604992114374	0.9236650061948828	0.8858309008667117
28.7	0.002076668854461672	0.00202769732097996	0.9238771420475621	0.8859873339921751
28.799999999999997	0.0020956472760815803	0.0020328725117749746	0.9240871619920297	0.8861422292402688
28.9	0.0021147691645808653	0.002038130127933635	0.9242950943772356	0.8862956065150049
28.999999999999996	0.002134035836917292	0.00204346975717018	0.9245009670884863	0.8864474854059373
29.099999999999998	0.002153448613085418	0.002048891010799303	0.9247048075564644	0.886597885194002
29.2	0.002173008816056643	0.0020543935230747934	0.9249066427660528	0.8867468248572394
29.299999999999997	0.0021927177717170343	0.0020599769505544874	0.9251064992649563	0.8868943230763885
